run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_165640,stim_3,stim,158.66666666666666,-55.28021681059221,-55.280216294964404,-55.28021655277864,-186.30346621546903,-1.9546768671675203,-1.954677426194192,-5.59026671620444e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,160.0,-58.26345777928811,-58.26346348760111,-58.26346063344417,-187.62972252761486,-0.6838343985540623,-0.6838345744500225,-1.7589596024158993e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,161.33333333333331,-49.53092247506325,-49.53092043535741,-49.53092145521027,-187.5508099853198,2.2392114282118767,2.239211517436477,8.922460015270417e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,162.66666666666666,-49.47299285505562,-49.472994704110576,-49.472993779583064,-187.68791129009958,-1.131027172288333,-1.131027294831469,-1.225431360829532e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,164.0,-56.1752550898581,-56.17525305325809,-56.17525407155826,-187.90328836129805,1.296430637696293,1.2964310999904607,4.622941676135639e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,165.33333333333331,-58.772527606563855,-58.772521895610275,-58.77252475108661,-188.38777990043354,2.420146063880052,2.420145994959964,-6.892008785897019e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,166.66666666666666,-63.461956888155086,-63.46195392868193,-63.46195540841994,-187.55849368959906,0.7924032380084873,0.7924044385625469,1.2005540596105035e-06,0,1.8310859867262508
20260225_165640,stim_3,stim,168.0,-54.65095742025716,-54.65096044725698,-54.65095893375696,-189.1424167224178,-1.5563476968155319,-1.5563478408820473,-1.440665153840115e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,169.33333333333331,-53.95008888611268,-53.95008590040091,-53.950087393256695,-188.23108720833426,2.421381367079911,2.421381190709268,-1.7637064297915114e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,170.66666666666666,-52.643124492626605,-52.64312758690588,-52.64312603976612,-187.12534491203735,-1.0530423024226143,-1.053042177525796,1.2489681822103194e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,172.0,-55.19680995662302,-55.196806647383426,-55.19680830200312,-188.29177195737742,1.0781578842975983,1.0781581100967361,2.2579913783182806e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,173.33333333333331,-59.03169111821143,-59.031685243229646,-59.031688180720174,-187.41547130345862,1.9705571837896514,1.9705568332958345,-3.50493816858588e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,174.66666666666666,-55.40725631574431,-55.40725967295874,-55.40725799435145,-187.70807045650713,-2.3205083743039427,-2.3205086677330558,-2.9342911300744845e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,176.0,-58.22378394000057,-58.223782607267715,-58.22378327363482,-185.98677365996735,-0.11532925008442324,-0.11532844635983387,8.037245893682821e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,177.33333333333331,-67.88245932940325,-67.8824459710645,-67.88245265023518,-186.15700104071666,2.0706484439249637,2.0706465502611984,-1.8936637653510502e-06,0,1.8310859867262508
