Frequency (Hz),Amplitude_dBFS,Phase_radians
10101.5,-342.2962342501976,2.3583653501278703
10102.0,-336.0778112664142,0.2569256684425182
10102.5,-336.248397073405,2.1540236385588694
10103.0,-337.7916181383253,-2.6605550514719165
10103.5,-333.8575531549446,-1.3915712702992613
10104.0,-336.75170811349005,2.343657001687537
10104.5,-339.0668318310913,1.2950748546572852
10105.0,-339.506012221639,-2.208368893864963
10105.5,-335.7034670371158,3.1201199816859555
10106.0,-342.6647183980392,1.8500577308748327
10106.5,-346.9805953262306,0.790091143903001
10107.0,-346.627219521955,2.7884115403533936
10107.5,-337.2647370008812,0.9694829936825391
10108.0,-357.9028297205558,-0.32300517606539414
10108.5,-345.3105900962148,1.2153398681083902
10109.0,-338.43292651881137,-0.25974765582341
10109.5,-347.45332955960953,-2.8719225262319528
10110.0,-340.82380074018647,-0.24700086022117682
10110.5,-339.9261282606367,0.6471471716861434
10111.0,-342.4127998743726,1.3274975195046852
10111.5,-338.26693149963717,2.9585617014719428
10112.0,-332.50787050280326,2.5537271783870232
10112.5,-348.25362085605104,-1.7290040577338148
10113.0,-338.8632558963511,-0.27092776481974484
10113.5,-339.8354315479643,2.8730333054074566
10114.0,-338.5398020057868,2.651505797010698
10114.5,-339.8350483133139,-2.765380483414183
10115.0,-347.726321948804,-1.5852531548520379
10115.5,-344.4396266166025,-0.004652411210590366
10116.0,-340.53745312732065,-0.6587764044067179
10116.5,-343.71204708017365,-0.4731547662423913
10117.0,-338.7052118285668,-0.36269122703551937
10117.5,-347.3333721074949,1.8431576331198318
10118.0,-349.28460756988045,0.46271243065970297
10118.5,-336.0069053701769,1.3876109632259153
10119.0,-338.5006098758046,-0.9437974494042356
10119.5,-346.128066776931,-2.0575548831183474
10120.0,-337.52219166931076,-1.7264695311625828
10120.5,-344.6392228913353,-0.6609642575452682
10121.0,-355.91428989656293,-2.6720876288631707
10121.5,-346.7495869961809,-1.5690513917847635
10122.0,-343.08925492685364,1.9302505821399567
10122.5,-341.4811108969827,3.077913339682311
10123.0,-343.52184719543544,-2.0897515201214256
10123.5,-338.8041641519174,-2.4492454859340027
10124.0,-336.9393811780333,0.9518942128177456
10124.5,-340.5676274972709,0.8069561801789397
10125.0,-341.94703116725947,1.5253742415661222
10125.5,-336.14053962438766,0.26394650540814324
10126.0,-345.2648060930553,3.0936902683408194
10126.5,-343.90971495133647,1.4615943985677913
10127.0,-365.9709431849018,-2.169259807972305
10127.5,-342.1356656549444,-0.15125937214550456
10128.0,-341.12871256228107,0.6097378125568529
10128.5,-339.8491423133867,-2.8252844450858183
10129.0,-344.2407499255295,-1.8877487127166963
10129.5,-357.52665092517384,0.1270569380426684
10130.0,-359.0685184712816,-0.21631813591135018
10130.5,-333.4006028218994,-1.0289885652691375
10131.0,-342.60206010038297,3.136050846928537
10131.5,-341.43055864068083,2.958165692689306
10132.0,-347.63827024056724,1.2879892021125583
10132.5,-343.13484605336924,2.1091987504650755
10133.0,-339.95666378436624,-0.39914451281502655
10133.5,-335.8949731263285,-1.1939028431241316
10134.0,-339.79800712885447,-0.2074251700052042
10134.5,-339.75908758007176,2.0592552077192563
10135.0,-345.6172318422836,-1.115515088250959
10135.5,-347.0863155699029,2.6434249416485605
10136.0,-342.0272736971158,-2.703705902402225
10136.5,-343.95396354961144,-0.9698729120489706
10137.0,-352.7458365727248,-1.6625400696728911
10137.5,-338.1807208363028,0.13952756680698356
10138.0,-346.0052909038559,-0.11654433126952925
10138.5,-341.26495613249153,1.4873928088006363
10139.0,-336.38536060289005,1.9872565391992427
10139.5,-336.08975783747667,2.7780966549708412
10140.0,-340.18766660329385,-0.8213030572357993
10140.5,-343.36528865001026,1.2925268024422527
10141.0,-339.9515308366532,-1.6120779013434259
10141.5,-341.7279533127982,1.9773669388570563
10142.0,-348.6717687435916,1.7146508472686697
10142.5,-350.2985655423877,-0.8031579854835424
10143.0,-354.0774376389778,2.9193005664193548
10143.5,-349.1692564496739,2.5264973515905633
10144.0,-344.42087851540515,3.0108102089853515
10144.5,-335.0036304224624,1.7284455737351292
10145.0,-340.9173440265818,-0.11906264824281315
10145.5,-338.70228925336664,-2.8710181982172167
10146.0,-337.76443167872776,0.4799619032035521
10146.5,-349.008564602687,-3.1179912084041677
10147.0,-356.5234925248106,-2.7279240271721195
10147.5,-344.67745553354075,2.3614907203384097
10148.0,-340.56059370982643,-2.091552780976166
10148.5,-343.83498701657123,0.44404044943375637
10149.0,-335.4035541828102,0.40703122312809437
10149.5,-360.3874781912615,2.171813756489351
10150.0,-345.22139681293925,-0.9165131276252044
10150.5,-334.2911314548744,2.560817014062869
10151.0,-346.6020397592933,-1.1858822902688162
10151.5,-340.33446195997146,-1.114821581031737
10152.0,-338.12404970472045,-0.09134509383338014
10152.5,-342.20873020374773,-1.5900179320705095
10153.0,-342.86298117113245,-1.6754767996713478
10153.5,-345.740388176965,-0.5005368860421359
10154.0,-342.26203853705965,0.49132705528220993
10154.5,-344.09232397550744,-0.42029964189154617
10155.0,-338.7423026511976,0.7682238185963415
10155.5,-340.1509647527541,-2.957915216496764
10156.0,-335.4141260714473,2.2705800155911358
10156.5,-347.95636279449957,1.7222756721821504
10157.0,-353.70750273611685,0.26628020996124485
10157.5,-340.00381104149193,-3.076497066348563
10158.0,-333.1158876081657,1.5755471188222583
10158.5,-343.0266841296931,-1.6372353158635504
10159.0,-336.1544354789913,-1.2412118487938935
10159.5,-335.4938767672039,0.5534743093636106
10160.0,-339.49994263671636,2.8621549646453484
10160.5,-343.84876903223306,0.27924382755393706
10161.0,-349.46327489549725,-3.030980411783729
10161.5,-338.77251590724774,3.027770193974409
10162.0,-339.49415478152247,3.054714091214636
10162.5,-339.7069525415219,-1.9258751332067279
10163.0,-337.44620841289,2.144319648620257
10163.5,-348.349726360159,2.6272763578620055
10164.0,-336.3994917796921,2.8887866930031505
10164.5,-352.314678052744,-2.2053051072132837
10165.0,-339.4730056075282,-2.1721628706783855
10165.5,-347.6374139986864,1.5403276777989923
10166.0,-343.30026467858517,2.726708638591189
10166.5,-341.2435741345283,0.38628075903319226
10167.0,-345.5588180401039,0.17946838298739917
10167.5,-353.96130127471895,2.9158141206105994
10168.0,-340.5772920952466,1.1788513061044643
10168.5,-348.20956108655,0.8710435222442631
10169.0,-341.79612338888023,-1.3916438209977477
10169.5,-347.4142538687897,-0.5464640529274206
10170.0,-345.9587002145885,-2.862773350211871
10170.5,-341.4408205808189,-1.384277265091005
10171.0,-339.7433433386913,2.0310655087656473
10171.5,-334.79976413402926,1.2470083458531398
10172.0,-338.2255343184652,-0.16271849869404686
10172.5,-341.96957362114483,2.723376162835989
10173.0,-342.20659186961234,2.664628075751229
10173.5,-339.4221138763672,0.04675786406564632
10174.0,-348.11042478188597,2.170942923449812
10174.5,-345.2578060419185,2.350115508591155
10175.0,-345.2369871147157,1.52164552376203
10175.5,-342.94922149770366,-2.2406634982123745
10176.0,-350.50612348528637,1.8368154684317342
10176.5,-344.6061002426022,0.2183256057427384
10177.0,-340.4522594397239,0.3887366058488044
10177.5,-337.2598510985139,1.3491126171540768
10178.0,-347.79733731436295,0.988988144507633
10178.5,-351.76808468383683,1.362964506536682
10179.0,-345.0791171695602,1.445779415084154
10179.5,-340.55970485290493,-1.6628358832113068
10180.0,-342.44257967759205,2.9198307194520905
10180.5,-340.30202273970707,-0.18057185167157128
10181.0,-348.78697293612106,0.2172460047330025
10181.5,-337.7999546897079,2.9799593736127123
10182.0,-340.825637760716,1.5036404137469555
10182.5,-338.8363414616453,-0.02037874437153459
10183.0,-342.92501728225653,-0.8181606251674806
10183.5,-342.7265383602562,-2.7890455437623967
10184.0,-346.91997167995,1.1709776787988533
10184.5,-344.8045779784215,-2.0088605165873146
10185.0,-340.3444781258978,-1.6460517906657315
10185.5,-345.55603483331595,2.3569992845945724
10186.0,-346.9132169575139,-1.3386615037069582
10186.5,-334.7375107866096,2.1404508081960136
10187.0,-346.13506320347597,2.7895800161814255
10187.5,-340.9435239167061,2.1156645377050793
10188.0,-338.95903786243827,-2.4672285690178373
10188.5,-342.71940960779773,2.2184640850225894
10189.0,-341.21617311446613,-2.201454691272776
10189.5,-340.7409106071359,-2.74742269044784
10190.0,-342.49440923728054,1.4624328063730936
10190.5,-351.32788073491184,1.1130988764889929
10191.0,-354.34359344348525,1.7199304099257162
10191.5,-342.08313588980764,-0.10340084143477668
10192.0,-348.27238789919545,-1.651962380685272
10192.5,-340.147025001879,-0.9579507913011399
10193.0,-338.9182551985316,0.11065535228104866
10193.5,-339.18665875302764,0.8333425551026242
10194.0,-345.2578438424214,-1.3125313198329764
10194.5,-338.5698199922366,-1.4620050898307677
10195.0,-337.92610168035276,1.9237277386280474
10195.5,-343.8385613013025,-2.679166902694339
10196.0,-342.61790788996456,-2.7004905553817258
10196.5,-348.7645058205058,2.2665189844163716
10197.0,-343.1608700823204,-0.03381596837966499
10197.5,-334.4681575369412,-1.220032327931372
10198.0,-338.62155286613256,0.3131195918201329
10198.5,-338.67010890502786,-2.7655320099152854
10199.0,-346.1655306721319,1.3333434038286511
10199.5,-345.67601478308245,2.5450461213911835
10200.0,-336.9023556323534,2.815474039119704
10200.5,-348.48367069008816,-0.5750199443046753
10201.0,-338.04613969123835,-1.4596613609740248
10201.5,-340.27609681762294,3.0237284977231402
10202.0,-339.62142853228903,-0.7525053320478408
10202.5,-338.46448215929394,1.2063875901264134
10203.0,-352.02402198996515,2.8259812544309946
10203.5,-339.09159673797063,0.0858634202928761
10204.0,-343.11452769308255,0.8108245232497329
10204.5,-338.04312065913336,-3.103464406309631
10205.0,-332.42859316525147,2.154999198047076
10205.5,-363.4029376751286,2.87659504440715
10206.0,-344.6794695096106,-0.7796021348922493
10206.5,-341.3868448698569,2.7649487365220535
10207.0,-335.6066564331454,2.9084000785038855
10207.5,-342.0311687721063,-0.4012086919531203
10208.0,-347.5403140803076,2.369238127855289
10208.5,-345.4922913109299,-0.444718919186567
10209.0,-355.12305153419686,2.9346519797831783
10209.5,-345.5648458347574,2.602106814998829
10210.0,-338.0560219825133,-2.163800942824299
10210.5,-342.99884872971563,2.027085623422091
10211.0,-336.8619281158868,-1.6058125792850082
10211.5,-352.50425857244966,1.3044202136384249
10212.0,-335.784295648896,-2.1401643637637453
10212.5,-340.8127135534082,2.0992550488933666
10213.0,-341.4305490847057,2.6545931835673438
10213.5,-336.92908996931635,-0.6271651560180894
10214.0,-345.21195862801056,-2.234827221906074
10214.5,-357.2019673735676,-1.0220483845682895
10215.0,-336.7925277191492,-1.180787999639487
10215.5,-340.5881620428889,-1.7967837232670343
10216.0,-349.2976420108098,-2.6151758373731187
10216.5,-343.2904069352099,2.3624802229377093
10217.0,-341.4799438333637,3.002736363146944
10217.5,-339.70059881113343,1.4512950375238562
10218.0,-344.3528023070547,-0.1387824671197584
10218.5,-335.5759159735006,-0.9805760751518088
10219.0,-347.09353900286993,-0.7361277263529571
10219.5,-338.56687586417604,2.3271888209515983
10220.0,-345.36262391623904,-2.352856597529914
10220.5,-334.85917211769026,-2.311721095844573
10221.0,-339.6706044517856,-3.032941831534826
10221.5,-341.89822445843527,-2.344925205391271
10222.0,-371.758316450954,-2.373105979816502
10222.5,-340.86283792310223,1.8211544426772952
10223.0,-335.81126872546974,0.23881581111289696
10223.5,-345.3930696323818,-1.4000212897937576
10224.0,-346.5499625075762,-0.6655968535938775
10224.5,-345.612933707481,-0.706826539821201
10225.0,-347.809547680543,-1.853629503111072
10225.5,-342.7243896849131,-2.431958981664835
10226.0,-335.9831885934816,2.330973876287736
10226.5,-339.54697781563533,-0.5190387665112325
10227.0,-343.41785194104796,0.09276766431852002
10227.5,-344.49178567070794,-0.38344631132770673
10228.0,-344.4220229119953,-2.043801961676451
10228.5,-341.6187052241923,2.1022852538159804
10229.0,-350.7818793951237,2.0438702814042222
10229.5,-341.52604555634343,2.6417482980030216
10230.0,-342.60580072138964,-2.0362423391067797
10230.5,-338.95417966777615,-2.3116963786433757
10231.0,-335.7217454644492,0.4316103789184802
10231.5,-335.79936021370463,1.6882878764584588
10232.0,-355.91627296119435,2.854026995664288
10232.5,-337.78423066958686,-0.055621023262522516
10233.0,-339.1047878710683,-2.6044008060763493
10233.5,-350.2384026466641,-1.1252560926937831
10234.0,-338.10825917214464,-2.7932366371796977
10234.5,-335.13698113751093,-0.8772021134597857
10235.0,-340.46152982234076,-0.4787105906632632
10235.5,-336.5221549435331,0.21991520678935617
10236.0,-341.518892104227,1.1269320338831625
10236.5,-340.941702796626,-2.746662583850441
10237.0,-347.53879008071243,-1.8988994053980544
10237.5,-342.1307211848506,-0.7712456803202533
10238.0,-377.57678565295043,1.3237665478034166
10238.5,-340.92084677371577,0.6044411596504836
10239.0,-333.9191581944362,-1.345869007037375
10239.5,-341.9830908518378,-2.766312834936331
10240.0,-346.0580752658826,1.5123771533081893
10240.5,-347.7920070702914,2.809885977587356
10241.0,-341.81340083427443,-0.7671960296158358
10241.5,-335.6522881646703,-2.4064278619177473
10242.0,-339.27794782667513,1.0615005141992635
10242.5,-338.23747397979133,-2.215911137485851
10243.0,-343.79494886995576,-1.1769242751145947
10243.5,-341.549926646716,1.6348564239449779
10244.0,-338.0905392237813,-1.9234761233421875
10244.5,-337.9448139575794,0.5951024159211167
10245.0,-342.3774861652905,-2.332279230615173
10245.5,-342.13828636711696,-0.4890346718907943
10246.0,-340.59563339098077,1.8362265838144312
10246.5,-333.3102874778739,0.7962078253724186
10247.0,-346.64630304302364,1.8770354138469476
10247.5,-346.3917184170027,2.58679032924083
10248.0,-344.5951699407584,-2.0125435486685137
10248.5,-342.65943696825383,1.3645024976663773
10249.0,-333.2654804536597,1.224048015211932
10249.5,-348.9589438123426,-0.4892728703841875
10250.0,-342.55211737944296,1.0814108943365237
10250.5,-334.0809192524308,-1.317167658360272
10251.0,-331.28908820157585,1.0049817982093228
10251.5,-336.4317485545697,2.385694613584867
10252.0,-335.2807439068349,-0.22605055767582394
10252.5,-340.1017291729015,0.16077175760723103
10253.0,-340.25601634239905,-0.4073269269640882
10253.5,-344.5286311096416,-1.5464671017385714
10254.0,-338.99260842115086,1.5902992775701519
10254.5,-334.9666810659751,2.0163287869171644
10255.0,-343.0415948314047,-1.764901756636302
10255.5,-350.1488381128235,-0.9718815424935663
10256.0,-331.6476680274717,-0.18643688304050662
10256.5,-339.2842786541745,-1.561978699072416
10257.0,-341.4877377673827,1.9927348399507794
10257.5,-341.31503754930526,-0.4823634513487845
10258.0,-336.1967858512498,-2.015448223955684
10258.5,-331.74921224360725,-0.8491080855046614
10259.0,-341.38885839280215,3.104938414113429
10259.5,-347.9456898927008,-1.1718185277162505
10260.0,-332.4174570984155,1.281392529848514
10260.5,-337.8837667262247,2.132856012294848
10261.0,-340.68062731319907,1.7059481074586507
10261.5,-332.7902212046183,-1.0792465289761228
10262.0,-341.58167460376956,-0.6477530665847743
10262.5,-340.8630091976064,2.1636991755441897
10263.0,-343.16336337521443,2.7404669897940095
10263.5,-338.91733908608336,2.2333549544128375
10264.0,-336.7623576817052,-2.755451951083456
10264.5,-334.620795526726,2.3884699123741338
10265.0,-345.99644088334605,-0.7031040530299615
10265.5,-339.53096494114044,2.846955497998332
10266.0,-339.06580335508073,-1.1134138825456255
10266.5,-340.713042510233,2.8144359169535074
10267.0,-348.3131790118122,-2.546455239155779
10267.5,-348.8613226420422,-0.06941800010336519
10268.0,-351.22734669313945,-1.8381104588493953
10268.5,-342.58680780517346,-1.976610283120794
10269.0,-340.5229736448893,0.6144763275609668
10269.5,-336.56378412727986,-1.4528123775813142
10270.0,-343.2230768815779,-0.19578408682682935
10270.5,-350.7068363010595,-1.5370636185900397
10271.0,-339.6309034226957,2.0821019379924226
10271.5,-338.4198312080668,-0.8826487292149191
10272.0,-339.14435201995786,0.004632635443526461
10272.5,-339.66722005724534,-1.290908412054523
10273.0,-338.9361217179043,-1.679387639595876
10273.5,-342.16477682996594,-1.9770799221356958
10274.0,-335.94417327689905,-2.650387897944358
10274.5,-333.7055788141194,-0.6772060477808208
10275.0,-341.2214063548259,-1.8320968529056076
10275.5,-344.6954309405487,0.4887027330836821
10276.0,-346.9511168584507,-0.8115039665565904
10276.5,-330.9803511706201,-2.9219981999056883
10277.0,-340.6696364767129,-1.2078020964341927
10277.5,-337.35737891232105,2.791787363256364
10278.0,-347.8853715438494,0.09983662877431983
10278.5,-345.2243325554432,-2.026017808603744
10279.0,-343.36539297365505,0.15557393144131476
10279.5,-337.90124374072127,0.46001365560728985
10280.0,-347.2852154411879,-2.541268762137314
10280.5,-333.59761857338725,2.7664453872610117
10281.0,-350.0477853702322,1.4462634186201735
10281.5,-334.332574273646,2.6557897316836043
10282.0,-338.81603905991705,1.8779222370655797
10282.5,-336.4053837339359,-0.990175407154194
10283.0,-339.329474179038,2.2618977194116163
10283.5,-343.76168643091023,1.5936995762840376
10284.0,-349.10066511494136,-0.6748045448638775
10284.5,-341.52915810501446,-3.0097552460255868
10285.0,-338.7904871424006,0.8216087588510868
10285.5,-336.1037940205253,0.4433808925510471
