Frequency_Hz,Magnitude_dBFS,Phase_rad
374.0,-12.22246793254272,0.552848492397877
375.0,-7.592906725659102,-1.2905558591367767
376.0,-7.305189102283372,-0.3136100376695092
377.0,-15.177484655246856,-3.031012148631191
378.0,-15.132295549242516,2.7592838463937888
379.0,-7.566029231461483,1.0119239452195306
380.0,-15.475829732864542,0.13437997600506177
381.0,-11.515307975403461,-2.4390585373287514
382.0,-15.241633812276724,-2.4096435739532716
383.0,-7.554922322560792,-0.2811143885543545
384.0,-12.145742612783728,-0.32942602678160066
385.0,-9.567125280817287,1.5350186447660457
386.0,-6.107217370583814,0.739776956663242
387.0,-38.26071197762659,2.5046563653884677
388.0,-10.964182390716994,2.079453074798916
389.0,-11.0854056412483,1.1328349086553173
390.0,-6.477871708579991,-0.6002740443201621
391.0,-15.780844698206415,-1.7561105347215886
392.0,-20.43989870957581,1.358353162653504
393.0,-16.604097449415356,2.9106358204048086
394.0,-3.967800901549103,-2.1771287129900037
395.0,-13.120317143222133,0.1756726155599075
396.0,-6.112955777372088,2.5770316749459825
397.0,-11.180913285759836,0.7457520630577891
398.0,-14.197571531415264,-2.5753493980041444
399.0,-12.086353916441105,2.071242494211121
400.0,-13.417447945948718,2.164777098422345
401.0,-11.880480865019072,2.478261947097983
402.0,-6.887665114102324,2.5973534893967587
403.0,-13.745944055651115,1.0698234380870861
404.0,-11.636900094261671,-1.8983896928364166
405.0,-20.81219714743395,1.7016306711240201
406.0,-6.778489277521164,2.9884122664643624
407.0,-10.286092075735887,-0.35124208554303893
408.0,-9.21361947053936,0.6730438082232985
409.0,-14.442008097490909,-1.1247447444414502
410.0,-11.641812853899182,2.5747071867995444
411.0,-9.556204136469882,-2.374035327859902
412.0,-7.257129560083742,-1.3895698748148506
413.0,-3.9632610677813047,-0.37425646273885693
414.0,-10.152947316106367,-2.916328946024471
415.0,-28.627539607160433,1.2612680805232535
416.0,-24.211146238509063,2.407746071415245
417.0,-28.2716827897945,-0.3094258714214581
418.0,-6.167973120445317,-2.1599060403912285
419.0,-12.646127263162759,1.3414780652281593
420.0,-29.981005287161576,-1.2910213598808646
421.0,-19.59782068083014,1.755767616884267
422.0,-13.183280047650271,2.8010569392373736
423.0,-8.552880181860878,-1.0904858127783812
424.0,-17.479222155448358,2.264488629236746
425.0,-8.099689680618479,-0.9996637897122378
426.0,-7.4665715358397575,0.5925854893180867
427.0,-22.052011756737073,1.226158747445342
428.0,-13.024592182374326,-1.3518172816606837
429.0,-11.140483785615844,-0.7525870801044686
430.0,-20.996151755510866,-2.3803790321249303
431.0,-14.373352522482602,1.6716816372042451
432.0,-19.827142748720167,-0.5497522921337227
433.0,-14.129779251025393,-1.970967324752189
434.0,-8.287836172156997,-0.7756381111085494
435.0,-16.39905051899006,0.21000384322762797
436.0,-9.210919445074218,-0.6199464493757955
437.0,-15.637404251025188,-0.5405033786853485
438.0,-12.781427629393303,0.48408912096212586
439.0,-18.36140025729661,0.4893287333769427
440.0,-7.005409822670366,2.13326976656782
441.0,-14.920472866026453,-2.8060413020453194
442.0,-15.1409374410412,-0.7100088572797881
443.0,-2.227914560707208,-1.1212087244894717
444.0,-23.59174125420224,1.5852898013535157
445.0,-10.79922594167419,2.8227174097160472
446.0,-8.028778848115833,0.2720419761697521
447.0,-8.437992398894766,0.5082377042117084
448.0,-9.785555099793699,-1.8251850152556612
449.0,-12.236940617631904,2.0530489011397806
450.0,-16.163298070874276,0.1587227337190993
451.0,-22.059643911638496,-2.0441962943505576
452.0,-19.41898867637266,2.6138166807281444
453.0,-11.537379658612295,-0.05880562652443021
454.0,-12.920623985757931,-1.43942221373284
455.0,-13.37435202873429,1.6515810538576703
456.0,-8.506929891942894,1.3964408099392625
457.0,-7.862793536103959,0.4931017380476533
458.0,-18.191711444277466,-2.335483823017289
459.0,-6.700802906757318,-0.8645384985302764
460.0,-19.145589353933346,2.652828699670047
461.0,-7.42124566716306,1.3353980010765214
462.0,-13.304338865061121,-0.14562338852645917
463.0,-16.71459494389431,-1.9312363492963782
464.0,-13.29258229771655,1.2160814362538865
465.0,-11.901393011819865,0.4263218807913065
466.0,-10.147646795889433,-1.9285032982620889
467.0,-8.383782031370467,-0.3367287888933917
468.0,-13.432272595185053,1.506751186738603
469.0,-10.630892515141133,-0.2682192498832477
470.0,-5.478541726740244,0.9052028459506303
471.0,-7.092817069768555,3.0619840843823605
472.0,-12.57170322666845,-2.606622829506874
473.0,-6.389105776700136,-2.7378775130562203
474.0,-14.51395914699413,-1.9284424677945224
475.0,-12.39626902431387,-2.2727599522389537
476.0,-4.3670470810378355,1.799586798578881
477.0,-7.2298330875301655,1.4149518500695883
478.0,-15.82262356510893,-1.3120495449483862
479.0,-10.760453117671918,-0.20545826408793555
480.0,-6.211633930555866,-1.6881684996309114
481.0,-15.56228801614568,-0.030196447133380957
482.0,-15.392969692323973,0.8584008370507958
483.0,-21.81451626702564,1.5292740377666658
484.0,-10.235863340975913,-1.7758796970646045
485.0,-7.684190965883735,2.44926401134645
486.0,-15.715723790062787,0.38628357776386
487.0,-12.16631600498459,-1.438851910539745
488.0,-16.608796757817398,1.914906102492662
489.0,-24.236984313392107,2.502017806049394
490.0,-8.618800168902336,-2.653129089480546
491.0,-6.942544075510735,2.9141325825667694
492.0,-2.7095710368351753,-0.9607718601719594
493.0,-11.15880326728752,-0.4313033669467938
494.0,-6.641830302838202,1.4413484158618584
495.0,-14.723583177332673,1.659633553320701
496.0,-6.878484715963385,2.5326395128379993
497.0,-7.132418029218862,2.027792277864881
498.0,-21.93259192307017,1.6383422245776396
499.0,-4.640464744823097,-0.6410451975207899
500.0,-14.735886816574158,-2.74610605626493
501.0,-9.712131807512442,0.8470475422533742
502.0,-17.60812921593883,1.3977221211384203
503.0,-16.09723677238173,-1.0214707506640066
504.0,-7.172032950535602,-2.257319439389742
505.0,-14.842146414085029,-0.9845962265604808
506.0,-6.669747846482592,1.5666516878878212
507.0,-9.954917895328393,2.041288006286978
508.0,-4.935241406429465,-2.7659825089913026
509.0,-9.575373866546467,-0.39896475210505117
510.0,-11.54938445961912,-1.9286474506884033
511.0,-22.622144777483374,-2.6187671051810772
512.0,-8.262393709274397,2.287777087650587
513.0,-8.8518110163751,-0.11405246087639491
514.0,-13.238248571583895,2.9979445604431034
515.0,-6.210988617704498,0.6805014262819744
516.0,-6.395058255002323,-1.5541137383216275
517.0,-9.500284219111295,-2.1222727168666142
518.0,-19.573600260338402,2.7643717123060596
519.0,-9.537549514356256,1.317137788232089
520.0,-9.956254795970924,1.8351429119133884
521.0,-13.57879125642403,-0.08060757809685663
522.0,-8.51433453277419,-0.05064649090668155
523.0,-19.978665083207076,-1.2963158545501832
524.0,-11.334811621535295,-0.27904515988747214
525.0,-10.661481551916271,1.1401271622313074
526.0,-19.06139596783786,0.05541489461081497
527.0,-10.94896148580383,-1.21717274485673
528.0,-21.717793098159248,-0.031467750622208135
529.0,-9.157701044402058,1.384181811526551
530.0,-10.94953331150981,-2.3586091196078827
531.0,-12.883408388037179,1.9765286420285055
532.0,-14.223347830896104,2.895969333041025
533.0,-10.920590217661006,-0.6873812091772614
534.0,-9.167680796500921,-1.2676000053614278
535.0,-14.987083139569368,-2.7917832218894034
536.0,-15.659892166992272,-0.23474005384672678
537.0,-10.08304534487836,0.887367879320072
538.0,-7.5630488392143205,-2.076074856276852
539.0,-20.184838581551475,0.7349587944732385
540.0,-12.424953581477663,2.2881363851429266
541.0,-6.408964156654642,3.039167032445379
542.0,-6.229545047745145,1.4599105111894368
543.0,-8.176493187831577,1.0961984395468845
544.0,-10.597010493818836,-2.906789245969963
545.0,-11.204345006250506,-0.15294393847860369
546.0,-6.038052209972674,2.2980429727108964
547.0,-8.65901957059348,0.8103538429788075
548.0,-11.010977922865838,-2.6371685621870404
549.0,-14.794330322056084,-0.9726452354600478
550.0,-5.56054882017523,2.754341748853981
551.0,-7.230824320005097,2.676608422529129
552.0,-17.896189298548293,-2.0567327364246974
553.0,-10.905217282111073,-2.136506384504332
